Unnamed: 0,_id,name
75537,75537,acyl carnitine transmembrane transport
75550,75550,Nuclear signaling by ERBB4
75555,75555,Inner ear infection
75586,75586,RARA
75636,75636,regulation of amyloid-beta clearance
75664,75664,ARL6IP4
75671,75671,cellular response to light stimulus
75674,75674,Cross-presentation of particulate exogenous antigens (phagosomes)
75681,75681,Esr1
75691,75691,coronary vasculature morphogenesis
75801,75801,regulation of establishment of planar polarity involved in neural tube closure
75806,75806,nuclear envelope
75836,75836,eukaryotic 43S preinitiation complex
75851,75851,mammary gland development
75853,75853,cardiac chamber development
75860,75860,growth plate cartilage chondrocyte growth
75866,75866,ARF4P3
75877,75877,ARFGEF3
75883,75883,Wnt signaling pathway involved in heart development
75886,75886,ZNF114P1
75926,75926,SCARNA4
75947,75947,positive regulation of production of molecular mediator of immune response
75999,75999,regulation of systemic arterial blood pressure by norepinephrine-epinephrine
76028,76028,ARAFP3
76044,76044,pharyngeal arch artery morphogenesis
76050,76050,Large intestinal haemorrhage
76051,76051,Salivary gland enlargement
76062,76062,"Formation of the ternary complex, and subsequently, the 43S complex"
76067,76067,junctional sarcoplasmic reticulum membrane
76084,76084,establishment of planar polarity of embryonic epithelium
76087,76087,extraocular skeletal muscle development
76090,76090,vascular endothelial growth factor signaling pathway
76126,76126,positive regulation of intracellular steroid hormone receptor signaling pathway
76145,76145,cellular lipid biosynthetic process
76149,76149,Candesartan cilexetil
76164,76164,establishment of cell polarity
76190,76190,cerebellar Purkinje cell layer structural organization
76226,76226,Acetylcarnitine
76229,76229,Urinary tract disorder
76255,76255,condensed nuclear chromosome outer kinetochore
76317,76317,RAD51AP1P1
76326,76326,Argumentativeness
76331,76331,cell migration involved in endocardial cushion formation
76352,76352,Vascular resistance systemic
76388,76388,calcium-mediated signaling using intracellular calcium source
76456,76456,Pulmonary oedema
76473,76473,intraciliary anterograde transport
76476,76476,Virginiamycin
76537,76537,cellular response to cobalt ion
76543,76543,carotenoid dioxygenase activity
76553,76553,BFAR
76556,76556,Carbon monoxide
76576,76576,Pulmonary ossification
76591,76591,stria vascularis of cochlear duct
76656,76656,extracellularly glycine-gated chloride channel activity
76665,76665,Peritonsillar abscess
76699,76699,cellular response to ATP
76718,76718,CARD6
76723,76723,Reversible hydration of carbon dioxide
76738,76738,condensed nuclear chromosome kinetochore
76739,76739,zona reticularis of adrenal gland
76747,76747,regulation of mitochondrial depolarization
76752,76752,positive regulation of cell migration by vascular endothelial growth factor signaling pathway
76780,76780,FFAR3
76787,76787,cellular response to bleomycin
76800,76800,Nasopharyngitis
76813,76813,RARRES2P4
76841,76841,ARMH3
76842,76842,negative regulation of transcription of nucleolar large rRNA by RNA polymerase I
76879,76879,Myc
76881,76881,nuclear polyadenylation-dependent ncRNA catabolic process
76901,76901,ornithine decarboxylase regulator activity
76911,76911,"farnesyl diphosphate biosynthetic process, mevalonate pathway"
76927,76927,AKT phosphorylates targets in the nucleus
76952,76952,Taste peculiar
76956,76956,positive regulation of vascular permeability
76967,76967,Cardiomyopathy secondary NOS
76998,76998,Vesicular Monoamine Transporter 2 Inhibitors
77024,77024,Maropitant
77032,77032,Artesunate
77046,77046,Supernumerary nipple
77055,77055,SARAF
77059,77059,Breast disorder
77091,77091,FARS2
77099,77099,granular component
77126,77126,smooth endoplasmic reticulum part
77127,77127,Cardiac enzymes increased
77145,77145,Proparacaine
77196,77196,cardiac muscle fiber development
77204,77204,Enlarged clitoris
77233,77233,positive regulation of vascular associated smooth muscle cell apoptotic process
77245,77245,cardiolipin biosynthetic process
77267,77267,Pericardial disease
77277,77277,nuclear chromosome segregation
77302,77302,TARDBP
77333,77333,arginine transmembrane transport
77360,77360,positive regulation of ryanodine-sensitive calcium-release channel activity by adrenergic receptor signaling pathway involved in positive regulation of cardiac muscle contraction
77402,77402,positive regulation of carbohydrate metabolic process
77419,77419,pharyngeal system development
77441,77441,Femoral artery thrombosis
77443,77443,"vacuolar proton-transporting V-type ATPase, V1 domain"
77464,77464,axillary artery
77483,77483,Sustained ventricular tachycardia
77512,77512,cellular amino acid metabolic process
77522,77522,regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process
77533,77533,nuclear stress granule
77541,77541,Palmar-plantar erythema
77543,77543,anterior cerebral artery
77579,77579,regulation of cell proliferation involved in heart morphogenesis
77606,77606,cellular response to indole-3-methanol
77608,77608,early endosome to late endosome transport
77613,77613,MAP3K11
77639,77639,Spiramycin
77648,77648,EGFR-dependent Endothelin signaling events
77662,77662,heart field specification
77699,77699,negative regulation of bicellular tight junction assembly
77703,77703,negative regulation of intracellular transport
77711,77711,MYOPARR
77713,77713,MYCT1
77742,77742,Bezoar
77760,77760,Secondary hypertension
77763,77763,cellular response to environmental stimulus
77776,77776,Pilocarpine
77782,77782,REM Sleep Parasomnias
77789,77789,vascular smooth muscle cell differentiation
77800,77800,cellular response to lipid
77804,77804,positive regulation of bicellular tight junction assembly
77821,77821,Clofarabine
77822,77822,Right ventricular failure
77831,77831,TOGARAM1
77866,77866,Activated charcoal
77890,77890,regulation of heart rate
77918,77918,cellular nitrogen compound catabolic process
77925,77925,PARK7
77933,77933,early endosome lumen
77950,77950,Regulation of PTEN mRNA translation
77972,77972,Multiparous
77975,77975,cellular response to iron ion
77993,77993,cellular response to interleukin-15
78002,78002,cell migration involved in heart development
78064,78064,ARIH1
78081,78081,RNF10P1
78083,78083,Acute myocardial infarction
78107,78107,positive regulation of glycogen (starch) synthase activity
78166,78166,round window of inner ear
78168,78168,Vitamin A and Carotenoid Metabolism
78169,78169,Dwarfism
78180,78180,renal artery
78187,78187,CARS1P2
78207,78207,polysaccharide biosynthetic process
78234,78234,Tardive Dyskinesia
78238,78238,malate-aspartate shuttle
78249,78249,Temporal arteritis
78268,78268,LARP1P1
78307,78307,Urinary tract pain
78328,78328,regulation of neuromuscular junction development
78413,78413,nuclear cap binding complex
78438,78438,bone marrow
78511,78511,Arthralgia
78516,78516,intraciliary transport particle
78540,78540,regulation of intracellular transport
78550,78550,nuclear-transcribed mRNA catabolic process
78557,78557,protein carboxylation
78608,78608,RNF19BPX
78628,78628,ear morphogenesis
78657,78657,Bradyarrhythmia
78662,78662,SCARNA20
78688,78688,regulation of cellular component biogenesis
78694,78694,negative regulation of vascular endothelial growth factor signaling pathway
78702,78702,cellular response to diacyl bacterial lipopeptide
78703,78703,L-arginine transmembrane transporter activity
78704,78704,[heparan sulfate]-glucosamine 3-sulfotransferase 3 activity
78705,78705,Subacute bacterial endocarditis
78757,78757,nuclear MIS12/MIND complex
78782,78782,EPHB forward signaling
78792,78792,metanephric glomerular visceral epithelial cell differentiation
78802,78802,PARD6G
78814,78814,MARVELD1
78821,78821,Squamous cell carcinoma of lung
78838,78838,formation of extrachromosomal circular DNA
78851,78851,bronchus cartilage development
78853,78853,regulation of establishment of T cell polarity
78892,78892,cellular detoxification of nitrogen compound
78921,78921,Arteriosclerosis coronary artery
78925,78925,Cardiac Hypertrophic Response
78931,78931,Edaravone
78939,78939,Parkinson's disease
78954,78954,carbohydrate:cation symporter activity
78962,78962,negative regulation of lipopolysaccharide-mediated signaling pathway
78975,78975,Regulation of APC/C activators between G1/S and early anaphase
78991,78991,cellular response to growth factor stimulus
78997,78997,negative regulation of mononuclear cell proliferation
79001,79001,Genitourinary tract neoplasm
79012,79012,urinary tract smooth muscle contraction
79025,79025,tricarboxylic acid transmembrane transport
79039,79039,cardiac muscle tissue development
79047,79047,RAD51B
79060,79060,L-arginine import across plasma membrane
79077,79077,aspartic-type peptidase activity
79086,79086,"nuclear-transcribed mRNA catabolic process, no-go decay"
79109,79109,Validated targets of C-MYC transcriptional repression
79115,79115,TRARG1
79116,79116,asparagine synthase (glutamine-hydrolyzing) activity
79127,79127,Pulmonary valve incompetence
79162,79162,heparin binding
79197,79197,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"
79198,79198,CARD8
79211,79211,positive regulation of response to extracellular stimulus
79227,79227,basilar membrane of cochlea
79237,79237,negative regulation of artery morphogenesis
79260,79260,ARHGAP23P1
79271,79271,response to zinc ion starvation
79275,79275,EGFR-AS1
79277,79277,bicellular tight junction
79280,79280,Pulmonary function test decreased
79302,79302,ARHGEF34P
79318,79318,regulation of immune complex clearance by monocytes and macrophages
79353,79353,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides"
79358,79358,cellular response to high density lipoprotein particle stimulus
79359,79359,Carcinoma testes
79363,79363,carbohydrate derivative transport
79387,79387,Presynaptic depolarization and calcium channel opening
79397,79397,MYCNOS
79432,79432,Embolism arterial (limb)
79492,79492,Artemether
79513,79513,Vascular graft occlusion
79534,79534,cardiac muscle cell myoblast differentiation
79550,79550,fumarate metabolic process
79597,79597,cardiac septum
79674,79674,early endosome to Golgi transport
79679,79679,RNF157
79686,79686,Submandibular mass
79700,79700,response to thapsigargin
79721,79721,cellular protein catabolic process
79728,79728,regulation of cellular response to osmotic stress
79748,79748,maternal process involved in parturition
79769,79769,YAR028W
79782,79782,ciliary body
79806,79806,CBARP
79820,79820,Electrocardiogram ST segment
79823,79823,Smear cervix normal
79824,79824,negative regulation of cellular senescence
79840,79840,biliary system
79899,79899,Ovarian hyperstimulation syndrome
79908,79908,mitotic nuclear envelope reassembly
79934,79934,"SRP-dependent cotranslational protein targeting to membrane, translocation"
79946,79946,"eukaryotic translation initiation factor 3 complex, eIF3m"
79964,79964,SPAAR
79983,79983,Darolutamide
79984,79984,ZNF100
80009,80009,Arachidonate Epoxygenase / Epoxide Hydrolase
80030,80030,Dyspareunia
80032,80032,Macular degeneration
80034,80034,yars-2
80128,80128,membrane depolarization during atrial cardiac muscle cell action potential
80131,80131,Dactinomycin
80144,80144,regulation of progesterone secretion
80150,80150,Vascular stenosis
80154,80154,development of secondary female sexual characteristics
80155,80155,regulation of membrane repolarization
80162,80162,Respiratory Paralysis
80167,80167,cellular response to interleukin-21
80170,80170,Regulation of TP53 Activity through Association with Co-factors
80214,80214,cellular response to methylglyoxal
80252,80252,nuclear matrix anchoring at nuclear membrane
80280,80280,Sudden hearing loss
80295,80295,acetyl-CoA carboxylase activity
80305,80305,NOTCH2 intracellular domain regulates transcription
80325,80325,Phenobarbital
80360,80360,Bleomycin
80372,80372,Removal of aminoterminal propeptides from gamma-carboxylated proteins
80387,80387,regulation of polysaccharide metabolic process
80396,80396,ventricular septum morphogenesis
80399,80399,urinary bladder cancer
80400,80400,apoptotic process involved in heart morphogenesis
80429,80429,carbon dioxide transport
80433,80433,CDH10
80461,80461,negative regulation of multicellular organism growth
80470,80470,Secobarbital
80485,80485,nucleotide-sugar catabolic process
80502,80502,"Dyspnea, Paroxysmal"
80526,80526,ARHGEF16
80534,80534,Pneumopericardium
80536,80536,Electrocardiogram change
80557,80557,regulation of cardioblast proliferation
80570,80570,regulation of carbohydrate metabolic process by regulation of transcription from RNA polymerase II promoter
80594,80594,PTK6 Regulates RTKs and Their Effectors AKT1 and DOK1
80621,80621,Breast pain
80628,80628,mammary gland involution
80643,80643,cellular homeostasis
80648,80648,ARHGEF26
80694,80694,Muscular ventricular septal defect
80701,80701,cellular heat acclimation
80707,80707,arginine transport
80711,80711,Sinus arrhythmia
80727,80727,LARP7P1
80750,80750,parathyroid gland
80752,80752,CARD domain binding
80759,80759,Carfentanil
80761,80761,Vestibular toxicity
80791,80791,Porphyria cutanea tarda
80813,80813,cell cortex part
80820,80820,Monomorphic ventricular tachycardia
80833,80833,cellular component morphogenesis
80840,80840,multinuclear osteoclast differentiation
80865,80865,mammary gland formation
80902,80902,Supraventricular tachycardia
80982,80982,RB1CC1
80984,80984,coumarin metabolic process
81016,81016,"Hearing Loss, High-Frequency"
81058,81058,AARS1P1
81091,81091,Troleandomycin
81119,81119,MARK2P9
81167,81167,glomerular epithelial cell development
81186,81186,PYCARD-AS1
81194,81194,nucleolar part
81248,81248,Infarction
81263,81263,cellular response to macrophage colony-stimulating factor stimulus
81265,81265,regulation of mammary gland epithelial cell proliferation
81267,81267,YAR1
81285,81285,LARP1BP1
81297,81297,GAREM1
81319,81319,regulation of cardiolipin metabolic process
81340,81340,regulation of cardiac muscle hypertrophy
81341,81341,Rhythm idioventricular
81397,81397,carbohydrate transport
81402,81402,NF1
81406,81406,FAR1
81411,81411,integral component of nuclear inner membrane
81427,81427,Hygromycin B
81439,81439,RNF19BPY
81448,81448,Cerebellar oedema
81477,81477,L-aspartate transmembrane transporter activity
81482,81482,Foetal heart rate
81550,81550,cardiac muscle tissue morphogenesis
81573,81573,Mesenteric vascular insufficiency
81576,81576,histone-arginine N-methyltransferase activity
81599,81599,multivesicular body organization
81662,81662,regulation of glomerular mesangial cell proliferation
81714,81714,heparan sulfate proteoglycan metabolic process
81723,81723,regulation of membrane depolarization
81752,81752,arachidonic acid secretion
81755,81755,GPBAR1
81756,81756,Palmar-plantar erythrodysaesthesia syndrome
81757,81757,multicellular organism aging
81765,81765,cellular copper ion homeostasis
81786,81786,Ovarian Infertility Genes
81830,81830,axillary vein
81867,81867,ribosomal large subunit biogenesis
81883,81883,Laryngospasm
81886,81886,aryldialkylphosphatase activity
81887,81887,Conjunctival discharge
81900,81900,ADARB2
81911,81911,renal system process involved in regulation of systemic arterial blood pressure
81932,81932,ARB1
81934,81934,nuclear migration along microfilament
81950,81950,regulation of cellular response to drug
81963,81963,Pancreatitis due to biliary obstruction
81971,81971,negative regulation of cell growth involved in cardiac muscle cell development
81986,81986,ciliary plasm
81994,81994,middle ear cancer
81999,81999,cardiac ventricle morphogenesis
82018,82018,peptidyl-arginine omega-N-methylation
82021,82021,SCARNA6
82029,82029,negative regulation of cellular response to macrophage colony-stimulating factor stimulus
82044,82044,ARG3
82058,82058,positive regulation of lipoprotein particle clearance
82091,82091,endocardium morphogenesis
82095,82095,PLCG1 events in ERBB2 signaling
82140,82140,MARK2P12
82206,82206,nuclear transcription factor complex
82229,82229,Physiological and Pathological Hypertrophy  of the Heart
82265,82265,regulation of secondary metabolite biosynthetic process
82270,82270,JARID2
82274,82274,RNF180
82300,82300,establishment of cell polarity involved in ameboidal cell migration
82346,82346,ARL11
82350,82350,"proteasome regulatory particle, base subcomplex"
82358,82358,positive regulation of cardiac endothelial to mesenchymal transition
82359,82359,Urinary tract obstruction
82376,82376,voltage-gated potassium channel activity involved in atrial cardiac muscle cell action potential repolarization
82392,82392,Arrhythmia supraventricular
82396,82396,hydroxymethylglutaryl-CoA synthase activity
82444,82444,spherical high-density lipoprotein particle
82450,82450,RMTs methylate histone arginines
82494,82494,LPAR2
82520,82520,Blood parathyroid hormone increased
82528,82528,Apramycin
82532,82532,positive regulation of cellular catabolic process
82533,82533,Warfarin
82538,82538,growth cone part
82555,82555,Wide complex tachycardia
82562,82562,CIBAR1
82619,82619,"ARG5,6"
82625,82625,cardiac muscle cell development
82626,82626,host cell nuclear part
82660,82660,ARP9
82706,82706,WARS2-AS1
82709,82709,Ditiocarb Zinc
82733,82733,ARMH4
82746,82746,Cardiotoxicity
82755,82755,Neuritis retrobulbar
82792,82792,SNAR-A5
82848,82848,TIPARP
82853,82853,positive regulation of mitotic nuclear division
82859,82859,negative regulation of vascular smooth muscle cell differentiation
82860,82860,perinuclear region of cytoplasm
82882,82882,ARHGEF5
82884,82884,negative regulation of cardiac muscle cell apoptotic process
82919,82919,metanephric glomerular capillary formation
82924,82924,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines"
82931,82931,CARD17
82943,82943,Calcium saccharate
82944,82944,Coronary heart disease
82975,82975,negative regulation of barbed-end actin filament capping
82991,82991,negative regulation of aspartic-type peptidase activity
82995,82995,cellular response to amino acid stimulus
83014,83014,PCDH11X
83015,83015,positive regulation of mitophagy in response to mitochondrial depolarization
83028,83028,cellular response to nicotine
83076,83076,Brivaracetam
83086,83086,proton-dependent oligopeptide secondary active transmembrane transporter activity
83129,83129,Pharyngeal oedema
83161,83161,central retinal artery
83177,83177,positive regulation of cellular response to macrophage colony-stimulating factor stimulus
83181,83181,ARIH2OS
83197,83197,ARSLP1
83243,83243,progesterone secretion
83269,83269,Cardiopulmonary failure
83295,83295,NARS1P1
83297,83297,SRARP
83316,83316,Benziodarone
83388,83388,LARP7P4
83391,83391,ARAP1
83418,83418,lipopolysaccharide receptor complex
83425,83425,development of primary female sexual characteristics
83447,83447,Block heart
83450,83450,Lysosomal oligosaccharide catabolism
83456,83456,Darifenacin
83472,83472,sarcoplasmic reticulum calcium ion transport
83536,83536,propionyl-CoA carboxylase activity
83539,83539,Postinfarction
83553,83553,regulation of mitotic sister chromatid separation
83562,83562,branching involved in salivary gland morphogenesis
83588,83588,Bipolar I disorder
83601,83601,Palmar erythema
83621,83621,ARF5
83623,83623,glomerular epithelial cell differentiation
83624,83624,chromosome localization to nuclear envelope involved in homologous chromosome segregation
83626,83626,Vardenafil
83641,83641,PARD3
83663,83663,Sinus bradycardia
83676,83676,cellular response to temperature stimulus
83700,83700,TP53I11
83710,83710,Renal tubular disorder
83713,83713,positive regulation of atrial cardiac muscle cell action potential
83725,83725,Biliary colic
83730,83730,ARNTL2-AS1
83752,83752,ZNF137P
83767,83767,hematopoietic stem cell migration to bone marrow
83773,83773,Nuclear Receptor transcription pathway
83803,83803,regulation of cellular pH
83805,83805,cardiac muscle contraction
83835,83835,intracellular distribution of mitochondria
83876,83876,extracellularly ATP-gated cation channel activity
83900,83900,ARHI1
83914,83914,CDH18
83928,83928,cellular polysaccharide metabolic process
83948,83948,cellular protein-containing complex localization
83956,83956,SNAR-C4
83969,83969,cerebellar cortex structural organization
83982,83982,mammary gland
84105,84105,ARC35
84114,84114,ARP4
84125,84125,Carboxyterminal post-translational modifications of tubulin
84167,84167,TSPEAR-AS1
84169,84169,LPAR3
84202,84202,regulation of the force of heart contraction by chemical signal
84237,84237,TP53TG1
84242,84242,Myocardial disorder
84256,84256,positive regulation of nuclear division
84274,84274,RNF152
84279,84279,Oropharyngeal discomfort
84280,84280,organellar ribosome
84283,84283,ARC15
84295,84295,tricarboxylic acid transmembrane transporter activity
84301,84301,cardiac septum morphogenesis
84304,84304,startle response
84409,84409,regulation of vascular endothelial growth factor production
84435,84435,polarized epithelial cell differentiation
84440,84440,Urticaria
84445,84445,nuclear cohesin complex
84456,84456,asparagine transport
84457,84457,columnar/cuboidal epithelial cell maturation
84491,84491,arginine biosynthetic process via ornithine
84516,84516,fibrillar collagen trimer
84525,84525,ARID2
84558,84558,positive regulation of vascular wound healing
84559,84559,aromatic amino acid family catabolic process
84574,84574,Disinhibition of SNARE formation
84591,84591,ZNF121
84597,84597,ventricular cardiac muscle cell development
84598,84598,ARPP19
84604,84604,liposaccharide metabolic process
84622,84622,lumbar vertebra
84637,84637,Brca2
84643,84643,Cardiac disorder
84709,84709,intrinsic component of nuclear inner membrane
84726,84726,Malignant ovarian cyst
84730,84730,STARD13
84739,84739,"Hearing Loss, Mixed Conductive-Sensorineural"
84744,84744,cellular biogenic amine metabolic process
84767,84767,regulation of cerebellar granule cell precursor proliferation
84797,84797,C5AR1
84803,84803,angiogenesis involved in coronary vascular morphogenesis
84810,84810,ARMC2
84818,84818,Azithromycin
84820,84820,Mycobacterium test
84840,84840,Cerebral arterial aneurysm
84887,84887,cellular potassium ion homeostasis
84920,84920,Paralysis
84977,84977,regulation of ventricular cardiac muscle cell membrane depolarization
84987,84987,proteasome regulatory particle
84993,84993,PARP11
84996,84996,positive regulation of secondary metabolite biosynthetic process
85076,85076,Kanamycin
85097,85097,"heparan sulfate proteoglycan biosynthetic process, enzymatic modification"
85120,85120,Synthesis of PIPs at the early endosome membrane
85142,85142,Vascular pain
85153,85153,NAD(P)+-protein-arginine ADP-ribosyltransferase activity
85154,85154,positive regulation of cellular extravasation
85166,85166,ZNF180
85169,85169,cardiac septum development
85171,85171,ARL4D
85172,85172,Basal cell carcinoma
85188,85188,PIK3CA
85242,85242,barbed-end actin filament capping
85278,85278,ARSI
85309,85309,Bladder carcinoma
85328,85328,MYCBP2-AS2
85330,85330,Cardiac failure high output
85335,85335,Nodal tachycardia
85361,85361,positive regulation of extracellular exosome assembly
85366,85366,asparagine-tRNA ligase activity
85373,85373,nuclear membrane
85376,85376,submandibular gland
85387,85387,cellular response to glucocorticoid stimulus
85388,85388,cell-cell adhesion in response to extracellular stimulus
85397,85397,Metastatic renal cell carcinoma
85412,85412,Genitourinary chlamydia infection
85432,85432,response to progesterone
85446,85446,nuclear pore central transport channel
85450,85450,ZNF197-AS1
85458,85458,membrane depolarization during bundle of His cell action potential
85477,85477,sugar-terminal-phosphatase activity
85486,85486,cardiac epithelial to mesenchymal transition
85515,85515,Diffuse large B-cell lymphoma
85546,85546,oligosaccharyltransferase I complex
85549,85549,negative regulation of planar cell polarity pathway involved in axis elongation
85562,85562,ventricular cardiac muscle tissue development
85619,85619,cardiovascular system
85677,85677,ARD1
85678,85678,Myocardial Stunning
85679,85679,Naratriptan
85692,85692,Rheumatoid arthritis
85734,85734,pharynx cancer
85741,85741,Inhibition of replication initiation of damaged DNA by RB1/E2F1
85755,85755,nuclear proteasome complex
85757,85757,Fatty Acids bound to GPR40 (FFAR1) regulate insulin secretion
85776,85776,megakaryocyte differentiation
85789,85789,carnitine transmembrane transport
85817,85817,negative regulation of SNARE complex assembly
85819,85819,cellular pigment accumulation
85837,85837,ARVCF
85858,85858,SA node cell to atrial cardiac muscle cell communication
85872,85872,"postsynaptic density, intracellular component"
85881,85881,Apoptotic cleavage of cellular proteins
85934,85934,GARS1-DT
85949,85949,Budd-Chiari syndrome
85952,85952,BARX1
85962,85962,modification by symbiont of host cellular component
85967,85967,carnitine O-palmitoyltransferase activity
85971,85971,negative regulation of low-density lipoprotein particle clearance
86024,86024,Parthenolide
86029,86029,STARD10
86033,86033,"coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway"
86043,86043,cellular response to catecholamine stimulus
86045,86045,Sleep paralysis
86051,86051,SNAR-C3
86055,86055,positive regulation of meiotic nuclear division
86064,86064,regulation of protein processing involved in protein targeting to mitochondrion
86084,86084,Regulation of TP53 Activity through Phosphorylation
86094,86094,ARHGEF35
86114,86114,ARMCX5-GPRASP2
86116,86116,Vascular resistance pulmonary increased
86137,86137,par-1
86151,86151,atrioventricular bundle
86161,86161,Benign breast neoplasm
86174,86174,"oxidoreductase activity, acting on phosphorus or arsenic in donors, disulfide as acceptor"
86199,86199,heparan sulfate proteoglycan biosynthetic process
86252,86252,Infusion site warmth
86260,86260,Cardiac hypertrophy
86276,86276,negative regulation of cellular response to hypoxia
86294,86294,Learning disability
86308,86308,regulation of establishment of cell polarity
86321,86321,Neuropathic arthropathy
86323,86323,Artemotil
86324,86324,NF1P5
86335,86335,CHEK2
86384,86384,establishment of synaptic specificity at neuromuscular junction
86387,86387,MIR548AR
86399,86399,G-protein activated inward rectifier potassium channel activity
86454,86454,regulation of multivesicular body size
86511,86511,Partner stress
86513,86513,ANKAR
86532,86532,PARVB
86533,86533,SOCAR
86550,86550,regulation of establishment or maintenance of cell polarity
86584,86584,ARL4A
86593,86593,cellular response to brain-derived neurotrophic factor stimulus
86612,86612,cellular oligosaccharide metabolic process
86617,86617,TAAR4P
86630,86630,positive regulation of cardiac vascular smooth muscle cell differentiation
86642,86642,lobar bronchus development
86644,86644,Ear malformation
86645,86645,PCDH17
86656,86656,perinuclear theca
86660,86660,CIBAR2
86679,86679,primary lysosome
86721,86721,regulation of growth plate cartilage chondrocyte proliferation
86743,86743,MYCBP2
86767,86767,Lumbar puncture headache
86768,86768,MYCBP
86777,86777,MSRB1
86789,86789,SCARB2
86799,86799,GABARAPL3
86816,86816,G0 and Early G1
86826,86826,positive regulation of intracellular lipid transport
86829,86829,Penile discharge
86861,86861,Arteritic anterior ischaemic optic neuropathy
86920,86920,cellular response to L-arginine
86929,86929,positive regulation of cardiac muscle hypertrophy in response to stress
86935,86935,CHEK2P2
86938,86938,parturition
86968,86968,positive regulation of low-density lipoprotein particle receptor catabolic process
86991,86991,Amenorrhea secondary
87005,87005,RNF14P1
87006,87006,Viomycin
87012,87012,epithelial to mesenchymal transition involved in cardiac fibroblast development
87025,87025,CARD14
87027,87027,Markedly reduced dietary intake
87076,87076,BANF1P1
87091,87091,Uterine fibroids enlarged
87102,87102,PTENP1
87169,87169,parathyroid hormone receptor activity
87172,87172,ARMS2
87178,87178,regulation of endothelial cell chemotaxis to vascular endothelial growth factor
87206,87206,"condensed nuclear chromosome, centromeric region"
87207,87207,ARSD-AS1
87227,87227,cytosolic large ribosomal subunit
87241,87241,positive regulation of cardiac muscle contraction
87244,87244,Loracarbef
87248,87248,positive regulation of relaxation of cardiac muscle
87260,87260,phosphorylated carbohydrate dephosphorylation
87294,87294,Carcinoma stomach
87332,87332,Hepatocellular injury
87345,87345,ventricular trabecula myocardium morphogenesis
87381,87381,AKT1
87384,87384,mononuclear cell migration
87431,87431,positive regulation of Notch signaling pathway involved in heart induction
87453,87453,Retinal vascular occlusion
87477,87477,regulation of estrogen receptor binding
87484,87484,MYCLP3
87506,87506,RNF130
87553,87553,nuclear migration
87559,87559,glomerular visceral epithelial cell development
87594,87594,cellular response to glucagon stimulus
87614,87614,intracellular sequestering of iron ion
87629,87629,Postpartum disorder
87643,87643,Postural orthostatic tachycardia syndrome
87660,87660,LARP7
87665,87665,negative regulation of very-low-density lipoprotein particle clearance
87667,87667,regulation of cargo loading into COPII-coated vesicle
87687,87687,Kearns-Sayre Syndrome
87688,87688,regulation of insulin secretion involved in cellular response to glucose stimulus
87718,87718,Cytarabine
87735,87735,CARM1P1
87748,87748,Lanthanum carbonate
87774,87774,regulation of synaptic growth at neuromuscular junction
87780,87780,motor learning
87803,87803,Lower urinary tract symptoms
87817,87817,Bone marrow depression
87822,87822,ARX1
87827,87827,RNF19A
87859,87859,ARHGAP42P3
87867,87867,Golgi apparatus part
87879,87879,Peripheral artery thrombosis
87895,87895,NOTCH3 Intracellular Domain Regulates Transcription
87908,87908,Vascular anomaly
87912,87912,ARHGDIA
87917,87917,Carditis
87937,87937,"1,2-Distearoyllecithin"
87956,87956,columnar/cuboidal epithelial cell differentiation
87959,87959,nuclear pore distribution
87966,87966,Laryngeal oedema
87969,87969,Oropharyngeal spasm
88022,88022,organellar large ribosomal subunit
88063,88063,endocardial cushion to mesenchymal transition
88089,88089,secondary active oligopeptide transmembrane transporter activity
88100,88100,RARS1
88101,88101,regulation of glomerular filtration
88118,88118,Osteoarthritis
88152,88152,Paraesthesia skin
88173,88173,olfactory learning
88199,88199,Bone marrow aplastic
88201,88201,large conductance calcium-activated potassium channel activity
88210,88210,Parkinsons Disease Pathway
88219,88219,negative regulation of cellular carbohydrate metabolic process
88227,88227,aryl hydrocarbon receptor binding
88230,88230,Hypertension paroxysmal
88243,88243,hijacked molecular function
88307,88307,membrane repolarization during atrial cardiac muscle cell action potential
88322,88322,ciliary pocket membrane
88324,88324,ARL6IP5
88325,88325,cell surface receptor signaling pathway involved in heart development
88331,88331,paranasal sinus
88332,88332,establishment of monopolar cell polarity
88353,88353,response to parathyroid hormone
88356,88356,regulation of cardiac muscle cell action potential involved in regulation of contraction
88359,88359,LNCARSR
88373,88373,Cardiac failure
88397,88397,Atrial arrhythmia
88401,88401,L-aspartate transmembrane transport
88457,88457,cardiac ventricle
88460,88460,cellular response to monosaccharide stimulus
88496,88496,ARN2
88511,88511,TP53TG3GP
88512,88512,Myocardial necrosis
88513,88513,cardiac fibroblast cell development
88524,88524,ARHGAP35
88563,88563,regulation of nuclear-transcribed mRNA poly(A) tail shortening
88564,88564,Membrane binding and targetting of GAG proteins
88589,88589,Parasuicide
88591,88591,TP53COR1
88593,88593,breast cancer
88595,88595,"nuclear chromosome, telomeric region"
88640,88640,regulation of atrial cardiac muscle cell membrane repolarization
88664,88664,positive regulation of progesterone biosynthetic process
